"日付け","終値","始値","高値","安値","出来高","変化率 %"
"1997-01-03","116.33","115.65","116.75","115.35","","0.59%"
"1997-01-02","115.65","115.85","116.25","115.28","","-0.26%"
"1996-12-31","115.95","116.22","116.45","115.55","","-0.15%"
"1996-12-30","116.13","115.38","116.22","115.38","","0.72%"
"1996-12-27","115.30","114.83","116.25","114.70","","0.30%"
"1996-12-26","114.95","114.63","115.13","114.40","","0.22%"
"1996-12-25","114.70","114.40","114.77","114.25","","0.21%"
"1996-12-24","114.46","114.05","114.60","114.05","","0.34%"
"1996-12-23","114.07","114.20","114.43","113.84","","-0.18%"
"1996-12-20","114.28","114.06","114.43","114.00","","0.22%"
"1996-12-19","114.03","113.65","114.24","113.30","","0.30%"
"1996-12-18","113.69","113.81","113.88","113.25","","-0.17%"
"1996-12-17","113.88","113.80","114.18","113.42","","0.03%"
"1996-12-16","113.85","113.95","114.28","113.60","","-0.07%"
"1996-12-13","113.93","113.13","114.03","112.64","","0.64%"
"1996-12-12","113.20","112.88","113.62","112.30","","0.21%"
"1996-12-11","112.96","113.35","113.38","112.62","","-0.42%"
"1996-12-10","113.44","113.43","113.72","112.96","","-0.03%"
"1996-12-09","113.47","112.98","113.50","112.80","","0.50%"
"1996-12-06","112.91","112.25","113.05","111.73","","0.47%"
"1996-12-05","112.38","113.02","113.33","112.05","","-0.69%"
"1996-12-04","113.16","113.30","113.48","112.90","","-0.12%"
"1996-12-03","113.30","114.55","114.65","112.86","","-1.11%"
"1996-12-02","114.57","113.78","114.78","113.50","","0.62%"
"1996-11-29","113.86","113.67","113.95","113.30","","0.13%"
"1996-11-28","113.71","113.16","113.85","113.05","","0.43%"
"1996-11-27","113.22","112.35","113.44","112.24","","0.61%"
"1996-11-26","112.53","112.65","112.78","112.29","","-0.15%"
"1996-11-25","112.70","111.42","112.81","111.33","","1.13%"
"1996-11-22","111.44","111.25","111.72","111.05","","0.13%"
"1996-11-21","111.30","111.56","111.92","111.20","","-0.21%"
"1996-11-20","111.53","111.62","111.75","110.88","","-0.08%"
"1996-11-19","111.62","111.40","111.83","111.23","","0.08%"
"1996-11-18","111.53","111.04","111.68","110.65","","0.45%"
"1996-11-15","111.03","111.37","111.67","110.55","","-0.45%"
"1996-11-14","111.53","111.76","111.97","111.12","","-0.17%"
"1996-11-13","111.72","111.40","111.88","111.12","","0.22%"
"1996-11-12","111.47","111.10","111.85","110.72","","0.31%"
"1996-11-11","111.12","111.53","111.98","110.90","","-0.59%"
"1996-11-08","111.78","112.10","112.36","111.36","","-0.37%"
"1996-11-07","112.20","113.89","113.95","111.26","","-1.60%"
"1996-11-06","114.03","114.24","114.69","113.65","","-0.19%"
"1996-11-05","114.25","113.88","114.32","113.45","","0.39%"
"1996-11-04","113.81","113.10","114.00","112.95","","0.38%"
"1996-11-01","113.38","114.05","114.23","112.89","","-0.57%"
"1996-10-31","114.03","114.20","114.22","113.20","","-0.11%"
"1996-10-30","114.16","114.32","114.53","113.61","","-0.14%"
"1996-10-29","114.32","114.22","114.94","113.50","","0.09%"
"1996-10-28","114.22","113.36","114.43","113.30","","0.70%"
"1996-10-25","113.43","112.80","113.47","112.75","","0.50%"
"1996-10-24","112.87","112.85","113.04","112.57","","-0.05%"
"1996-10-23","112.93","112.26","113.15","111.94","","0.50%"
"1996-10-22","112.37","112.65","112.93","112.15","","-0.31%"
"1996-10-21","112.72","112.41","112.94","112.40","","0.24%"
"1996-10-18","112.45","112.19","112.68","112.00","","0.20%"
"1996-10-17","112.22","112.23","112.31","111.78","","-0.05%"
"1996-10-16","112.28","112.22","112.35","111.95","","0.03%"
"1996-10-15","112.25","111.65","112.38","111.62","","0.53%"
"1996-10-14","111.66","111.60","111.93","111.46","","0.08%"
"1996-10-11","111.57","111.12","111.85","110.85","","0.33%"
"1996-10-10","111.20","111.41","111.50","111.03","","-0.33%"
"1996-10-09","111.57","111.59","111.72","111.18","","-0.10%"
"1996-10-08","111.68","111.18","111.75","110.90","","0.50%"
"1996-10-07","111.12","111.80","111.97","111.05","","-0.65%"
"1996-10-04","111.85","111.39","111.85","111.35","","0.36%"
"1996-10-03","111.45","111.85","112.03","111.28","","-0.38%"
"1996-10-02","111.88","111.49","112.12","111.40","","0.37%"
"1996-10-01","111.47","111.32","111.50","110.78","","0.08%"
"1996-09-30","111.38","110.80","111.71","110.80","","0.49%"
"1996-09-27","110.84","110.60","110.98","110.33","","0.14%"
"1996-09-26","110.68","110.40","110.73","110.21","","0.24%"
"1996-09-25","110.41","109.25","110.53","109.24","","1.09%"
"1996-09-24","109.22","109.95","110.00","108.95","","-0.66%"
"1996-09-23","109.95","109.96","110.09","109.70","","-0.05%"
"1996-09-20","110.00","109.45","110.06","109.40","","0.51%"
"1996-09-19","109.44","109.14","109.50","109.00","","0.25%"
"1996-09-18","109.17","110.25","110.44","108.80","","-1.01%"
"1996-09-17","110.28","110.12","110.47","109.88","","0.08%"
"1996-09-16","110.19","110.42","110.62","110.00","","-0.20%"
"1996-09-13","110.41","110.02","110.58","109.90","","0.23%"
"1996-09-12","110.16","110.28","110.31","109.81","","-0.08%"
"1996-09-11","110.25","109.75","110.43","109.70","","0.46%"
"1996-09-10","109.75","109.21","110.03","109.10","","0.46%"
"1996-09-09","109.25","109.14","109.34","108.82","","0.03%"
"1996-09-06","109.22","109.18","109.44","109.00","","-0.03%"
"1996-09-05","109.25","108.78","109.35","108.68","","0.40%"
"1996-09-04","108.81","109.23","109.34","108.61","","-0.40%"
"1996-09-03","109.25","109.10","109.47","109.00","","0.12%"
"1996-09-02","109.12","108.93","109.23","108.75","","0.16%"
"1996-08-30","108.95","108.37","108.97","108.13","","0.53%"
"1996-08-29","108.38","108.41","108.56","108.16","","-0.06%"
"1996-08-28","108.44","107.75","108.54","107.60","","0.71%"
"1996-08-27","107.68","107.71","108.00","107.41","","-0.04%"
"1996-08-26","107.72","108.03","108.15","107.50","","-0.37%"
"1996-08-23","108.12","108.27","108.62","107.85","","-0.17%"
"1996-08-22","108.30","108.40","108.75","108.10","","-0.16%"
"1996-08-21","108.47","108.33","108.60","108.10","","0.15%"
"1996-08-20","108.31","107.81","108.47","107.75","","0.43%"
"1996-08-19","107.85","107.67","108.15","107.63","","0.12%"
"1996-08-16","107.72","107.80","108.00","107.52","","-0.12%"
"1996-08-15","107.85","108.07","108.22","107.74","","-0.25%"
"1996-08-14","108.12","107.56","108.16","107.54","","0.43%"
"1996-08-13","107.66","107.60","107.78","107.39","","-0.02%"
"1996-08-12","107.68","108.13","108.28","107.46","","-0.50%"
"1996-08-09","108.22","108.27","108.44","107.84","","-0.03%"
"1996-08-08","108.25","108.00","108.35","107.70","","0.21%"
"1996-08-07","108.02","106.71","108.06","106.65","","1.13%"
"1996-08-06","106.81","106.60","107.28","106.40","","0.23%"
"1996-08-05","106.56","106.85","107.06","106.40","","-0.23%"
"1996-08-02","106.81","107.01","107.32","106.65","","-0.26%"
"1996-08-01","107.09","106.81","107.52","106.35","","0.22%"
"1996-07-31","106.85","107.90","108.05","106.30","","-1.03%"
"1996-07-30","107.96","108.14","108.25","107.70","","-0.21%"
"1996-07-29","108.19","108.32","108.65","108.05","","-0.14%"
"1996-07-26","108.34","108.15","108.90","108.00","","0.10%"
"1996-07-25","108.23","108.38","108.52","107.68","","-0.18%"
"1996-07-24","108.43","107.80","108.48","107.63","","0.57%"
"1996-07-23","107.82","107.45","108.12","106.88","","0.34%"
"1996-07-22","107.45","107.94","108.30","107.10","","-0.34%"
"1996-07-19","107.82","108.35","108.67","107.77","","-0.52%"
"1996-07-18","108.38","108.65","108.90","107.75","","-0.25%"
"1996-07-17","108.65","109.17","109.62","108.49","","-0.64%"
"1996-07-16","109.35","110.22","110.31","108.20","","-0.82%"
"1996-07-15","110.25","110.52","110.90","110.18","","-0.60%"
"1996-07-12","110.91","110.17","110.97","109.95","","0.57%"
"1996-07-11","110.28","110.35","110.59","110.05","","-0.11%"
"1996-07-10","110.40","110.41","110.58","109.89","","-0.04%"
"1996-07-09","110.44","110.78","110.94","110.03","","-0.33%"
"1996-07-08","110.81","110.84","111.22","110.67","","0.00%"
"1996-07-05","110.81","110.42","110.94","110.35","","0.37%"
"1996-07-04","110.40","110.26","110.50","109.91","","0.09%"
"1996-07-03","110.30","110.25","110.72","110.10","","-0.04%"
"1996-07-02","110.34","109.65","110.41","109.60","","0.60%"
"1996-07-01","109.68","109.74","109.88","109.46","","-0.04%"
"1996-06-28","109.72","109.19","110.00","109.15","","0.57%"
"1996-06-27","109.10","109.63","109.68","108.75","","-0.41%"
"1996-06-26","109.55","108.85","109.75","108.85","","0.59%"
"1996-06-25","108.91","108.83","109.24","108.83","","0.00%"
"1996-06-24","108.91","108.85","109.19","108.62","","-0.23%"
"1996-06-21","109.16","108.21","109.27","108.10","","0.90%"
"1996-06-20","108.19","107.96","108.28","107.60","","0.19%"
"1996-06-19","107.98","107.78","108.34","107.65","","0.19%"
"1996-06-18","107.78","109.05","109.14","107.60","","-1.15%"
"1996-06-17","109.03","109.12","109.24","108.69","","-0.18%"
"1996-06-14","109.23","108.65","109.23","107.85","","0.50%"
"1996-06-13","108.69","108.93","109.30","108.45","","-0.23%"
"1996-06-12","108.94","109.47","109.65","108.83","","-0.54%"
"1996-06-11","109.53","109.05","109.74","108.60","","0.42%"
"1996-06-10","109.07","109.20","109.56","108.83","","-0.22%"
"1996-06-07","109.31","109.08","109.40","108.42","","0.17%"
"1996-06-06","109.12","109.00","109.57","108.68","","0.06%"
"1996-06-05","109.06","108.65","109.16","108.45","","0.22%"
"1996-06-04","108.82","108.36","109.38","108.15","","0.35%"
"1996-06-03","108.44","107.96","108.49","107.35","","0.33%"
"1996-05-31","108.08","107.63","108.69","107.58","","0.31%"
"1996-05-30","107.75","108.10","108.28","106.68","","-0.34%"
"1996-05-29","108.12","108.77","109.03","108.05","","-0.66%"
"1996-05-28","108.84","107.84","108.91","107.75","","0.92%"
"1996-05-27","107.85","107.90","107.97","107.55","","-0.05%"
"1996-05-24","107.90","106.85","108.00","106.80","","0.93%"
"1996-05-23","106.91","107.05","107.13","106.55","","-0.20%"
"1996-05-22","107.12","107.15","107.47","106.80","","-0.06%"
"1996-05-21","107.18","107.08","107.21","106.62","","0.07%"
"1996-05-20","107.10","106.65","107.45","106.63","","0.27%"
"1996-05-17","106.81","106.50","107.13","106.25","","0.23%"
"1996-05-16","106.56","106.87","106.96","106.40","","-0.30%"
"1996-05-15","106.88","105.88","107.02","105.70","","0.97%"
"1996-05-14","105.85","105.07","106.05","104.75","","0.78%"
"1996-05-13","105.03","105.30","105.44","104.75","","-0.43%"
"1996-05-10","105.48","104.63","105.55","104.55","","0.89%"
"1996-05-09","104.55","105.10","105.20","104.50","","-0.57%"
"1996-05-08","105.15","105.23","105.66","105.05","","-0.10%"
"1996-05-07","105.25","104.83","105.27","104.70","","0.29%"
"1996-05-06","104.95","104.90","105.28","104.55","","-0.10%"
"1996-05-03","105.05","104.35","105.30","104.17","","0.68%"
"1996-05-02","104.34","105.32","105.68","104.30","","-0.96%"
"1996-05-01","105.35","105.00","105.43","104.90","","0.29%"
"1996-04-30","105.05","104.92","105.20","104.00","","0.16%"
"1996-04-29","104.88","105.32","105.69","103.75","","-0.54%"
"1996-04-26","105.45","106.72","106.89","105.14","","-1.22%"
"1996-04-25","106.75","106.53","107.19","106.32","","0.19%"
"1996-04-24","106.55","106.71","107.05","106.29","","-0.19%"
"1996-04-23","106.75","106.75","106.97","106.22","","0.03%"
"1996-04-22","106.72","107.43","107.57","106.40","","-0.59%"
"1996-04-19","107.35","106.75","107.42","106.55","","0.59%"
"1996-04-18","106.72","108.14","108.26","106.20","","-1.35%"
"1996-04-17","108.18","108.07","108.57","108.00","","0.03%"
"1996-04-16","108.15","108.52","108.60","108.00","","-0.35%"
"1996-04-15","108.53","108.70","108.90","108.21","","-0.13%"
"1996-04-12","108.67","108.60","109.03","108.26","","0.07%"
"1996-04-11","108.59","108.35","108.91","108.25","","0.20%"
"1996-04-10","108.37","108.33","108.74","108.15","","0.04%"
"1996-04-09","108.33","107.75","108.36","107.60","","0.54%"
"1996-04-08","107.75","107.73","107.81","107.20","","0.08%"
"1996-04-05","107.66","107.02","107.74","107.02","","0.58%"
"1996-04-04","107.04","106.98","107.18","106.80","","0.06%"
"1996-04-03","106.98","107.53","108.00","106.60","","-0.55%"
"1996-04-02","107.57","107.53","107.66","107.08","","-0.05%"
"1996-04-01","107.62","107.30","107.70","107.23","","0.40%"
"1996-03-29","107.19","106.21","107.28","106.04","","0.88%"
"1996-03-28","106.25","106.57","106.75","106.05","","-0.34%"
"1996-03-27","106.61","106.44","106.90","106.30","","0.16%"
"1996-03-26","106.44","106.12","106.74","105.91","","0.25%"
"1996-03-25","106.17","106.57","106.72","105.90","","-0.64%"
"1996-03-22","106.85","106.79","107.23","106.60","","0.00%"
"1996-03-21","106.85","106.41","106.93","106.23","","0.39%"
"1996-03-20","106.43","106.16","106.69","106.00","","0.25%"
"1996-03-19","106.16","106.05","106.49","105.88","","0.07%"
"1996-03-18","106.09","105.89","106.17","105.65","","0.27%"
"1996-03-15","105.80","105.44","105.98","105.35","","0.23%"
"1996-03-14","105.56","105.12","105.56","105.05","","0.39%"
"1996-03-13","105.15","105.22","105.47","105.05","","-0.14%"
"1996-03-12","105.30","105.49","105.95","105.19","","-0.13%"
"1996-03-11","105.44","106.11","106.41","104.95","","-0.29%"
"1996-03-08","105.75","105.29","106.16","105.23","","0.38%"
"1996-03-07","105.35","105.40","105.71","105.05","","-0.08%"
"1996-03-06","105.43","105.17","105.47","105.05","","0.19%"
"1996-03-05","105.23","105.22","105.52","104.88","","-0.07%"
"1996-03-04","105.30","105.29","105.44","104.84","","-0.05%"
"1996-03-01","105.35","105.21","105.87","105.05","","0.07%"
"1996-02-29","105.28","104.55","105.36","104.47","","0.66%"
"1996-02-28","104.59","104.39","104.63","103.82","","0.24%"
"1996-02-27","104.34","104.34","104.83","103.30","","0.00%"
"1996-02-26","104.34","104.82","105.00","104.10","","-0.49%"
"1996-02-23","104.85","105.00","105.40","104.40","","-0.17%"
"1996-02-22","105.03","104.93","105.63","104.58","","0.12%"
"1996-02-21","104.90","105.77","106.05","104.70","","-0.71%"
"1996-02-20","105.65","103.95","106.57","103.90","","1.53%"
"1996-02-19","104.06","105.08","105.39","103.54","","-1.08%"
"1996-02-16","105.20","105.60","106.00","104.78","","-0.31%"
"1996-02-15","105.53","106.20","106.38","105.45","","-0.70%"
"1996-02-14","106.27","106.71","106.93","106.08","","-0.48%"
"1996-02-13","106.78","106.84","107.06","106.51","","-0.08%"
"1996-02-12","106.87","107.05","107.13","106.36","","-0.15%"
"1996-02-09","107.03","107.06","107.45","106.50","","-0.04%"
"1996-02-08","107.07","106.12","107.12","105.92","","0.92%"
"1996-02-07","106.09","104.90","106.23","104.60","","0.89%"
"1996-02-06","105.15","105.19","105.62","104.93","","-0.07%"
"1996-02-05","105.22","106.36","106.56","104.80","","-1.16%"
"1996-02-02","106.45","106.72","107.24","106.27","","-0.26%"
"1996-02-01","106.73","107.01","107.36","106.45","","-0.35%"
"1996-01-31","107.10","107.35","107.62","106.74","","-0.14%"
"1996-01-30","107.25","106.60","107.46","106.55","","0.44%"
"1996-01-29","106.78","106.65","107.07","106.35","","0.12%"
"1996-01-26","106.65","106.98","107.15","106.23","","-0.24%"
"1996-01-25","106.91","106.95","107.53","106.23","","-0.08%"
"1996-01-24","107.00","105.91","107.22","105.85","","1.07%"
"1996-01-23","105.87","105.75","106.03","105.40","","0.11%"
"1996-01-22","105.75","105.30","106.12","105.26","","0.39%"
"1996-01-19","105.34","105.53","106.00","105.23","","-0.22%"
"1996-01-18","105.57","105.66","105.69","104.99","","-0.14%"
"1996-01-17","105.72","106.00","106.25","105.20","","-0.25%"
"1996-01-16","105.98","105.31","105.98","105.25","","0.66%"
"1996-01-15","105.28","105.22","105.46","104.84","","0.03%"
"1996-01-12","105.25","104.87","105.65","104.70","","0.41%"
"1996-01-11","104.82","104.80","104.93","104.28","","0.00%"
"1996-01-10","104.82","104.50","105.35","104.01","","0.37%"
"1996-01-09","104.43","105.08","105.38","104.40","","-0.71%"
"1996-01-08","105.18","105.55","105.78","105.06","","-0.22%"
"1996-01-05","105.41","105.20","105.45","104.23","","0.11%"
"1996-01-04","105.29","104.85","106.66","104.55","","0.37%"
"1996-01-03","104.90","103.90","105.00","103.78","","0.92%"
"1996-01-02","103.94","103.41","104.00","103.07","","0.52%"
"1995-12-29","103.40","102.62","103.54","102.54","","0.68%"
"1995-12-28","102.70","102.80","103.01","102.30","","-0.16%"
"1995-12-27","102.86","102.28","102.89","102.25","","0.53%"
"1995-12-26","102.32","102.35","102.85","102.20","","-0.13%"
"1995-12-25","102.45","101.95","102.72","101.95","","0.16%"
"1995-12-22","102.29","101.78","102.84","101.72","","0.45%"
"1995-12-21","101.83","101.70","102.00","101.68","","0.08%"
"1995-12-20","101.75","101.95","102.20","101.65","","-0.22%"
"1995-12-19","101.97","101.45","102.00","101.30","","0.50%"
"1995-12-18","101.46","101.96","102.03","101.40","","-0.58%"
"1995-12-15","102.05","101.45","102.30","101.33","","0.49%"
"1995-12-14","101.55","101.66","101.88","101.20","","-0.13%"
"1995-12-13","101.68","101.74","101.88","101.45","","-0.13%"
"1995-12-12","101.81","101.15","101.93","101.00","","0.68%"
"1995-12-11","101.12","101.13","101.23","100.70","","-0.11%"
"1995-12-08","101.23","101.30","101.61","100.70","","-0.20%"
"1995-12-07","101.43","101.53","101.68","101.05","","-0.13%"
"1995-12-06","101.56","101.23","101.62","101.07","","0.26%"
"1995-12-05","101.30","101.29","101.56","101.05","","-0.01%"
"1995-12-04","101.31","101.26","101.47","100.50","","0.16%"
"1995-12-01","101.15","102.08","102.25","101.05","","-1.01%"
"1995-11-30","102.18","101.58","102.30","101.15","","0.62%"
"1995-11-29","101.55","101.27","101.72","100.95","","0.33%"
"1995-11-28","101.22","101.70","101.93","100.83","","-0.50%"
"1995-11-27","101.73","101.63","101.98","101.20","","0.23%"
"1995-11-24","101.50","100.73","101.61","100.60","","0.78%"
"1995-11-23","100.71","100.87","100.90","100.45","","-0.19%"
"1995-11-22","100.90","101.43","101.75","100.40","","-0.62%"
"1995-11-21","101.53","101.20","101.82","101.10","","0.35%"
"1995-11-20","101.18","102.12","102.81","100.95","","-0.95%"
"1995-11-17","102.15","102.01","102.38","101.05","","0.09%"
"1995-11-16","102.06","101.44","102.44","101.20","","0.57%"
"1995-11-15","101.48","101.50","101.62","100.65","","-0.20%"
"1995-11-14","101.68","101.87","102.21","101.25","","-0.14%"
"1995-11-13","101.82","100.82","102.32","100.08","","0.96%"
"1995-11-10","100.85","100.38","101.09","99.80","","0.43%"
"1995-11-09","100.42","102.54","102.65","99.70","","-2.11%"
"1995-11-08","102.58","102.97","103.25","101.85","","-0.41%"
"1995-11-07","103.00","103.28","103.43","102.75","","-0.34%"
"1995-11-06","103.35","103.98","104.08","102.65","","-0.48%"
"1995-11-03","103.85","104.00","104.15","103.37","","-0.19%"
"1995-11-02","104.05","103.21","104.12","103.12","","0.80%"
"1995-11-01","103.22","101.98","103.28","101.80","","1.17%"
"1995-10-31","102.03","101.91","102.47","101.23","","0.07%"
"1995-10-30","101.96","101.78","102.22","101.45","","0.13%"
"1995-10-27","101.83","101.40","101.86","100.57","","0.44%"
"1995-10-26","101.38","101.25","101.99","101.00","","0.26%"
"1995-10-25","101.12","100.46","101.61","100.20","","0.65%"
"1995-10-24","100.47","99.94","100.57","99.55","","0.53%"
"1995-10-23","99.94","100.20","100.22","99.35","","-0.36%"
"1995-10-20","100.30","100.32","100.82","99.90","","-0.02%"
"1995-10-19","100.32","100.70","100.96","100.27","","-0.43%"
"1995-10-18","100.75","100.30","101.03","99.40","","0.43%"
"1995-10-17","100.32","100.61","100.78","100.15","","-0.36%"
"1995-10-16","100.68","100.85","100.93","100.15","","-0.29%"
"1995-10-13","100.97","100.20","101.02","99.93","","0.81%"
"1995-10-12","100.16","101.07","101.26","99.90","","-0.90%"
"1995-10-11","101.07","100.80","101.19","100.45","","0.16%"
"1995-10-10","100.91","100.38","101.03","100.00","","0.46%"
"1995-10-09","100.45","100.93","101.45","99.68","","0.00%"
"1995-10-06","100.45","99.63","100.95","99.60","","0.79%"
"1995-10-05","99.66","100.70","100.97","99.20","","-1.18%"
"1995-10-04","100.85","101.60","101.78","100.50","","-0.71%"
"1995-10-03","101.57","100.25","101.72","100.05","","1.23%"
"1995-10-02","100.34","99.70","100.78","99.70","","0.49%"
"1995-09-29","99.85","99.11","99.95","97.40","","0.70%"
"1995-09-28","99.16","100.53","100.66","99.00","","-1.28%"
"1995-09-27","100.45","100.94","101.01","99.65","","-0.51%"
"1995-09-26","100.96","100.48","101.19","99.55","","0.41%"
"1995-09-25","100.55","100.36","101.53","99.22","","0.48%"
"1995-09-22","100.07","98.80","100.97","98.04","","1.03%"
"1995-09-21","99.05","102.65","103.01","97.10","","-3.39%"
"1995-09-20","102.53","104.50","104.69","102.35","","-1.89%"
"1995-09-19","104.50","103.41","104.75","102.95","","1.34%"
"1995-09-18","103.12","104.24","104.50","103.09","","-0.99%"
"1995-09-15","104.15","102.39","104.23","102.37","","1.79%"
"1995-09-14","102.32","102.62","103.78","102.20","","-0.36%"
"1995-09-13","102.69","101.01","102.81","100.70","","1.57%"
"1995-09-12","101.10","99.98","101.35","99.90","","1.10%"
"1995-09-11","100.00","99.50","100.01","99.04","","0.28%"
"1995-09-08","99.72","99.13","100.23","98.50","","0.66%"
"1995-09-07","99.07","98.90","99.34","98.06","","0.17%"
"1995-09-06","98.90","97.62","99.25","97.62","","1.27%"
"1995-09-05","97.66","97.67","98.32","97.40","","0.04%"
"1995-09-04","97.62","97.30","97.80","96.77","","0.25%"
"1995-09-01","97.38","97.36","97.96","97.14","","-0.09%"
"1995-08-31","97.47","99.13","99.41","96.75","","-1.63%"
"1995-08-30","99.09","98.20","99.28","97.96","","0.90%"
"1995-08-29","98.21","96.72","98.25","96.50","","1.51%"
"1995-08-28","96.75","96.60","96.79","96.10","","0.07%"
"1995-08-25","96.68","96.67","97.03","96.24","","0.00%"
"1995-08-24","96.68","96.48","97.43","95.93","","0.19%"
"1995-08-23","96.50","96.95","97.38","96.12","","-0.42%"
"1995-08-22","96.91","97.08","97.20","96.29","","-0.29%"
"1995-08-21","97.19","97.39","97.71","96.00","","-0.27%"
"1995-08-18","97.45","97.30","98.10","96.50","","0.26%"
"1995-08-17","97.20","97.94","98.50","96.35","","-0.89%"
"1995-08-16","98.07","97.30","99.03","97.18","","0.84%"
"1995-08-15","97.25","93.63","97.40","93.20","","3.88%"
"1995-08-14","93.62","94.24","94.45","93.18","","-0.40%"
"1995-08-11","94.00","92.60","94.06","92.60","","1.35%"
"1995-08-10","92.75","91.58","92.97","91.45","","1.26%"
"1995-08-09","91.60","91.49","91.84","91.18","","0.09%"
"1995-08-08","91.52","91.41","91.90","91.00","","0.12%"
"1995-08-07","91.41","91.45","91.62","90.87","","0.01%"
"1995-08-04","91.40","90.42","91.50","90.40","","1.17%"
"1995-08-03","90.34","91.05","91.26","90.20","","-0.92%"
"1995-08-02","91.18","87.98","91.27","87.98","","3.51%"
"1995-08-01","88.09","88.42","88.58","87.75","","-0.42%"
"1995-07-31","88.46","88.20","88.53","87.75","","0.35%"
"1995-07-28","88.15","88.13","88.62","87.85","","0.00%"
"1995-07-27","88.15","87.90","88.16","87.60","","0.25%"
"1995-07-26","87.93","87.88","88.32","87.50","","-0.08%"
"1995-07-25","88.00","87.59","88.06","87.05","","0.38%"
"1995-07-24","87.67","88.64","88.90","87.25","","-0.96%"
"1995-07-21","88.52","88.10","89.05","88.03","","0.45%"
"1995-07-20","88.12","87.25","88.22","87.10","","0.93%"
"1995-07-19","87.31","88.41","88.57","86.80","","-1.17%"
"1995-07-18","88.34","89.02","89.17","88.10","","-0.82%"
"1995-07-17","89.07","87.98","89.22","87.95","","1.39%"
"1995-07-14","87.85","87.35","88.06","87.07","","0.62%"
"1995-07-13","87.31","87.33","88.47","87.00","","0.03%"
"1995-07-12","87.28","87.58","88.03","87.20","","-0.33%"
"1995-07-11","87.57","86.88","87.62","86.84","","0.76%"
"1995-07-10","86.91","86.75","87.58","86.65","","0.18%"
"1995-07-07","86.75","84.92","87.15","84.92","","2.09%"
"1995-07-06","84.97","84.82","85.28","84.75","","0.11%"
"1995-07-05","84.88","84.79","85.08","84.68","","0.12%"
"1995-07-04","84.78","84.65","84.91","84.45","","0.07%"
"1995-07-03","84.72","84.75","84.86","84.55","","0.08%"
"1995-06-30","84.65","84.35","85.10","84.30","","0.32%"
"1995-06-29","84.38","85.59","85.78","84.15","","-1.38%"
"1995-06-28","85.56","84.18","86.07","83.50","","1.59%"
"1995-06-27","84.22","84.26","84.47","83.85","","-0.07%"
"1995-06-26","84.28","84.14","84.53","84.00","","-0.08%"
"1995-06-23","84.35","84.48","84.65","84.15","","-0.15%"
"1995-06-22","84.48","83.92","84.76","83.80","","0.57%"
"1995-06-21","84.00","84.45","84.57","83.93","","-0.63%"
"1995-06-20","84.53","84.60","84.78","84.30","","-0.08%"
"1995-06-19","84.60","84.35","85.07","84.18","","-0.11%"
"1995-06-16","84.69","84.50","84.79","84.28","","0.14%"
"1995-06-15","84.57","84.30","84.98","83.80","","0.27%"
"1995-06-14","84.34","84.74","85.08","84.11","","-0.37%"
"1995-06-13","84.65","84.00","84.69","83.50","","0.70%"
"1995-06-12","84.06","84.30","84.53","83.82","","-0.33%"
"1995-06-09","84.34","84.51","84.90","84.10","","-0.26%"
"1995-06-08","84.56","84.80","85.21","84.53","","-0.41%"
"1995-06-07","84.91","84.60","84.94","84.15","","0.17%"
"1995-06-06","84.77","85.00","85.35","84.60","","-0.21%"
"1995-06-05","84.95","84.24","85.02","83.95","","0.75%"
"1995-06-02","84.32","84.50","85.15","83.38","","-0.47%"
"1995-06-01","84.72","84.50","85.88","84.35","","0.19%"
"1995-05-31","84.56","83.00","85.38","82.50","","1.97%"
"1995-05-30","82.93","82.94","83.46","82.35","","0.10%"
"1995-05-29","82.85","82.55","83.34","81.77","","0.02%"
"1995-05-26","82.83","84.95","85.10","82.40","","-2.35%"
"1995-05-25","84.82","87.25","87.32","84.60","","-2.68%"
"1995-05-24","87.16","87.24","87.43","86.95","","0.01%"
"1995-05-23","87.15","87.33","87.62","86.85","","-0.23%"
"1995-05-22","87.35","86.95","87.85","86.75","","0.51%"
"1995-05-19","86.91","86.66","87.10","86.35","","0.15%"
"1995-05-18","86.78","86.85","87.78","86.45","","-0.12%"
"1995-05-17","86.88","86.50","86.98","86.08","","0.30%"
"1995-05-16","86.62","86.43","87.23","86.00","","0.21%"
"1995-05-15","86.44","86.90","87.60","86.25","","-0.36%"
"1995-05-12","86.75","85.59","87.15","85.30","","1.17%"
"1995-05-11","85.75","83.77","86.18","83.55","","2.34%"
"1995-05-10","83.79","83.40","84.00","82.92","","0.54%"
"1995-05-09","83.34","83.17","83.66","82.83","","0.19%"
"1995-05-08","83.18","83.28","83.72","82.65","","-0.94%"
"1995-05-05","83.97","83.85","84.38","83.63","","0.11%"
"1995-05-04","83.88","83.63","84.21","83.32","","0.23%"
"1995-05-03","83.69","83.45","83.88","82.90","","0.12%"
"1995-05-02","83.59","83.45","83.91","83.10","","0.13%"
"1995-05-01","83.48","84.24","84.39","83.25","","-0.97%"
"1995-04-28","84.30","83.58","84.60","83.40","","0.69%"
"1995-04-27","83.72","83.75","83.94","83.07","","0.16%"
"1995-04-26","83.59","81.92","84.53","81.15","","2.06%"
"1995-04-25","81.90","83.00","83.70","81.50","","-1.36%"
"1995-04-24","83.03","82.02","83.44","82.02","","0.56%"
"1995-04-21","82.57","83.09","84.05","82.45","","-0.85%"
